INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING	INT	INT	INT
4088	边境NPC89	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4089	边境NPC90	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4090	边境NPC91	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4091	边境NPC92	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4092	边境NPC93	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4093	边境NPC94	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4094	边境NPC95	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4095	边境NPC96	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4096	边境NPC97	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4097	边境NPC98	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4098	边境NPC99	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4099	边境NPC100	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4100	边境NPC101	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4101	边境NPC102	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4102	边境NPC103	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4103	边境NPC104	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4104	边境NPC105	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4105	边境NPC106	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4106	边境NPC107	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4107	边境NPC108	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4108	边境NPC109	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4109	边境NPC110	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4110	边境NPC111	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4111	边境NPC112	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4112	边境NPC113	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4113	边境NPC114	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4114	边境NPC115	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4115	边境NPC116	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4116	边境NPC117	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4117	边境NPC118	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4118	边境NPC119	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4119	边境NPC120	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4120	边境NPC121	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4121	边境NPC122	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4122	边境NPC123	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4123	边境NPC124	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4124	边境NPC125	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4125	边境NPC126	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4126	边境NPC127	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4127	边境NPC128	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4128	边境NPC129	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4129	边境NPC130	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4130	边境NPC131	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4131	边境NPC132	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4132	边境NPC133	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4133	边境NPC134	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4134	边境NPC135	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4135	边境NPC136	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4136	边境NPC137	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4137	边境NPC138	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4138	边境NPC139	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4139	边境NPC140	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4140	边境NPC141	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4141	边境NPC142	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4142	边境NPC143	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4143	边境NPC144	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4144	边境NPC145	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4145	边境NPC146	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4146	边境NPC147	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4147	边境NPC148	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4148	边境NPC149	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4149	边境NPC150	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4150	边境NPC151	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4151	边境NPC152	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4152	边境NPC153	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4153	边境NPC154	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4154	边境NPC155	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4155	边境NPC156	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4156	边境NPC157	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4157	边境NPC158	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4158	边境NPC159	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4159	边境NPC160	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4160	边境NPC161	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4161	边境NPC162	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4162	边境NPC163	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4163	边境NPC164	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4164	边境NPC165	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4165	边境NPC166	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4166	边境NPC167	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4167	边境NPC168	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4168	边境NPC169	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
4169	边境NPC170	1	10000	10	57	6	0	4174		1568	0	1568		1000	3795	0	0	100	0	5	0	0	60	0			60	60	60	60			2046	set:WXSJ_head_1 image:WXSJ_head_1_1	1	1	-1	200	100	1	10	10	2000	1000	100	0	-1	3	-1	20	1	1	0	0	-1	-1	20	0	-1	0									-1		2	任务	b			
